,Unnamed: 0,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location_lat,Location_long,date_occured,occured_on_dttm,NUM_RECORDS
566,427026,I130041200-00,3125,Warrant Arrests,WARRANT ARREST,B3,428,0,2015,12,Monday,11,Part Three,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
567,427027,I130041200-00,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,428,0,2015,12,Monday,11,Part One,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
568,427028,I130041200-00,542,Commercial Burglary,B&E NON-RESIDENCE DAY - NO FORCE,B3,428,0,2015,12,Monday,11,Part One,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
569,427029,I130041200-00,540,Commercial Burglary,B&E NON-RESIDENCE DAY - FORCIBLE,B3,428,0,2015,12,Monday,11,Part One,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
570,427030,I130041200-00,540,Commercial Burglary,B&E NON-RESIDENCE DAY - FORCIBLE,B3,428,0,2015,12,Monday,11,Part One,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
571,427031,I130041200-00,540,Commercial Burglary,B&E NON-RESIDENCE DAY - FORCIBLE,B3,428,0,2015,12,Monday,11,Part One,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
572,427032,I130041200-00,617,Larceny,LARCENY IN A BUILDING $200 & OVER,B3,428,0,2015,12,Monday,11,Part One,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
573,427033,I130041200-00,3125,Warrant Arrests,WARRANT ARREST,B3,428,0,2015,12,Monday,11,Part Three,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
574,427034,I130041200-00,540,Commercial Burglary,B&E NON-RESIDENCE DAY - FORCIBLE,B3,428,0,2015,12,Monday,11,Part One,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
575,427035,I130041200-00,540,Commercial Burglary,B&E NON-RESIDENCE DAY - FORCIBLE,B3,428,0,2015,12,Monday,11,Part One,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
576,427036,I130041200-00,522,Residential Burglary,B&E RESIDENCE DAY - NO FORCE,B3,428,0,2015,12,Monday,11,Part One,DIXWELL ST,42.31433402,-71.09791405,42.31433402,-71.09791405,2015-12-07,2015-12-07 11:38:00,13
577,427119,I070720870-00,637,Larceny,LARCENY IN A BUILDING UNDER $50,B2,318,0,2018,12,Thursday,0,Part One,BROOKLEDGE ST,42.30956305,-71.08990197,42.30956305,-71.08990197,2018-12-13,2018-12-13 00:00:00,11
578,427120,I070720870-00,637,Larceny,LARCENY IN A BUILDING UNDER $50,B2,318,0,2018,12,Thursday,0,Part One,BROOKLEDGE ST,42.30956305,-71.08990197,42.30956305,-71.08990197,2018-12-13,2018-12-13 00:00:00,11
579,427121,I070720870-00,637,Larceny,LARCENY IN A BUILDING UNDER $50,B2,318,0,2018,12,Thursday,0,Part One,BROOKLEDGE ST,42.30956305,-71.08990197,42.30956305,-71.08990197,2018-12-13,2018-12-13 00:00:00,11
580,427122,I070720870-00,3125,Warrant Arrests,WARRANT ARREST,B2,318,0,2018,12,Thursday,0,Part Three,BROOKLEDGE ST,42.30956305,-71.08990197,42.30956305,-71.08990197,2018-12-13,2018-12-13 00:00:00,11
581,427123,I070720870-00,3125,Warrant Arrests,WARRANT ARREST,B2,318,0,2018,12,Thursday,0,Part Three,BROOKLEDGE ST,42.30956305,-71.08990197,42.30956305,-71.08990197,2018-12-13,2018-12-13 00:00:00,11
582,427124,I070720870-00,3125,Warrant Arrests,WARRANT ARREST,B2,318,0,2018,12,Thursday,0,Part Three,BROOKLEDGE ST,42.30956305,-71.08990197,42.30956305,-71.08990197,2018-12-13,2018-12-13 00:00:00,11
583,427125,I070720870-00,3125,Warrant Arrests,WARRANT ARREST,B2,318,0,2018,12,Thursday,0,Part Three,BROOKLEDGE ST,42.30956305,-71.08990197,42.30956305,-71.08990197,2018-12-13,2018-12-13 00:00:00,11
584,427126,I070720870-00,3125,Warrant Arrests,WARRANT ARREST,B2,318,0,2018,12,Thursday,0,Part Three,BROOKLEDGE ST,42.30956305,-71.08990197,42.30956305,-71.08990197,2018-12-13,2018-12-13 00:00:00,11
585,427127,I070720870-00,802,Simple Assault,ASSAULT & BATTERY,B2,318,0,2018,12,Thursday,0,Part Two,BROOKLEDGE ST,42.30956305,-71.08990197,42.30956305,-71.08990197,2018-12-13,2018-12-13 00:00:00,11
586,427128,I070720870-00,802,Simple Assault,ASSAULT & BATTERY,B2,318,0,2018,12,Thursday,0,Part Two,BROOKLEDGE ST,42.30956305,-71.08990197,42.30956305,-71.08990197,2018-12-13,2018-12-13 00:00:00,11
587,427129,I070720870-00,3125,Warrant Arrests,WARRANT ARREST,B2,318,0,2018,12,Thursday,0,Part Three,BROOKLEDGE ST,42.30956305,-71.08990197,42.30956305,-71.08990197,2018-12-13,2018-12-13 00:00:00,11
